Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Album Image URL,Track Duration (ms),Popularity,Artist Genres,Danceability,Label
48gAcPH3stFshFnGDvo6SQ,Keep On Movin',"Five, Steve Mac",Let's Dance,2001,https://i.scdn.co/image/ab67616d0000b2738999f3d5e3238da368f79fe4,197026,40,boy band,0.74,RCA Camden
623rRTKwGmgjH6sjE9uWLh,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,Scatman's World,1995,https://i.scdn.co/image/ab67616d0000b273c7ed51b9dc1014285cae2ae2,215973,68,eurodance,0.65,Iceberg Records
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Ava Max,Heaven & Hell,2020,https://i.scdn.co/image/ab67616d0000b2739a95e89d24214b94de36ccf7,174760,71,pop,0.614,Atlantic Records
1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's,Deep Blue Something,Home,1995,https://i.scdn.co/image/ab67616d0000b273038f8fad2f75b637f1c9aef5,257373,69,pop rock,0.622,Interscope
5DIwQRUce7d636AT8Czpwk,"Sorry, Blame It On Me",Akon,Konvicted,2006,https://i.scdn.co/image/ab67616d0000b2733ad505200e799d6cf2b09b0a,295746,0,dance pop,0.695,Konvict/Upfront/SRC/Universal Records
0VMGij4wSGBM5pSTcqjxeD,Sea of Love - 2006 Remaster,The Honeydrippers,"The Honeydrippers, Vol. 1 (Expanded)",1984,https://i.scdn.co/image/ab67616d0000b2734275ec095a72b84743934fce,183880,51,rock-and-roll,0.422,Rhino Atlantic
5Zgl2ldTzXd7Q6iog78pQK,Low Blows,Meg Mac,Low Blows,2017,https://i.scdn.co/image/ab67616d0000b2734c9f530f03b6c68e1f3bd5c6,212786,38,australian indie,0.707,EMI Recorded Music Australia Pty Ltd (Distribution)
0X6fWeGBZDks4SbLPy7nuB,Judy in Disguise (With Glasses),John Fred and His Playboy Band,One-Hit Wonders! (Original – Recordings),2012,https://i.scdn.co/image/ab67616d0000b273dfb1a98b8c6866596c7c688a,174744,18,swamp pop,0.638,2012 Carinco Neue Medien AG
3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),2021,https://i.scdn.co/image/ab67616d0000b273877ea8fa223c26f19aaef92d,235766,77,pop,0.626,Taylor Swift
7g8cjrj0sXScNE727685JE,"Kernkraft 400 - DJ Gius Mix, Radio Edit",Zombie Nation,Kernkraft 400 Single Mixes,2006,https://i.scdn.co/image/ab67616d0000b273916e34ccc44c2b56cdd0d7e4,207266,59,german techno,0.714,UKW Records
4SqOVebclQiYEVo63QdIux,Melting Pot,Blue Mink,Melting Pot - The Best of Blue Mink,2000,https://i.scdn.co/image/ab67616d0000b273d5553629f264d958223b0773,227640,0,classic uk pop,0.376,Sanctuary Records
1TcICCq5BTysmnCWhG5dE9,It's Good News Week,Hedgehoppers Anonymous,UK Records 80 Great Hits from the 60s & 70s,2013,https://i.scdn.co/image/ab67616d0000b273c23ca1f2e1c2fbceae7d826f,125586,0,british invasion,0.52,Revvolution
0bXhjlgUddDlJzHOeVM4Tq,Never Miss A Beat,Kaiser Chiefs,Off With Their Heads,2008,https://i.scdn.co/image/ab67616d0000b27301462e466fdf659666e1e333,186946,54,modern rock,0.499,Polydor Records
6cZSRZJfYKvNzUo8ZNUy81,But It's Better If You Do,Panic! At The Disco,A Fever You Can't Sweat Out,2005,https://i.scdn.co/image/ab67616d0000b273e8b923caee478adf4a5b56de,205752,52,pop,0.467,Fueled By Ramen/ADA
6OufwUcCqo81guU2jAlDVP,Love Tonight (Edit),Shouse,Love Tonight,2017,https://i.scdn.co/image/ab67616d0000b27381376e47003d45f6513b5657,241970,68,aussietronica,0.727,Hell Beach
25ay7ksy4YOD3FNOah0yoE,Welcome To New York,Taylor Swift,1989 (Deluxe),2014,https://i.scdn.co/image/ab67616d0000b273eb4ef60f82fdc4b489ac1950,212600,0,pop,0.789,Universal Music Group
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,Dance Monkey,2019,https://i.scdn.co/image/ab67616d0000b27338802659d156935ada63c9e3,209754,60,australian pop,0.826,Sony Music Entertainment
2ytFl202shjIhu7WJ1QWTH,Ships In The Night,Vicki Lawrence,Ships In The Night,1974,https://i.scdn.co/image/ab67616d0000b2732f62dd465d5859b195ab60f9,185413,0,bubblegum pop,0.507,Varese Sarabande
4LDjgf7egcQGxeGRjEfrSk,My Coo Ca Choo,Alvin Stardust,The Untouchable,1974,https://i.scdn.co/image/ab67616d0000b2735a5871ea6abfe8f4755be55e,167000,41,glam rock,0.574,WM UK
3fd5jcZKAzoiivM4ZDwhyU,Two of Us,Louis Tomlinson,Two of Us,2019,https://i.scdn.co/image/ab67616d0000b273abd7b4588e4d1649689f500e,217855,43,pop,0.614,Syco Music
1A2PWRltFrX8iB8IP3CUgo,St. Elmos Fire (Man in Motion),John Parr,St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,1985,https://i.scdn.co/image/ab67616d0000b273c500e7ab2ab870a9fed56e8f,251800,63,new wave pop,0.612,Atlantic Records
0WILwgVyv5RU9oOUpw3y5P,Remind Me,Conrad Sewell,All I Know,2015,https://i.scdn.co/image/ab67616d0000b273bcf48434d6fce36b74228c17,186264,30,australian pop,0.605,300 Entertainment
2lXDbdbBw7lJVCWHkYxdep,Wildest Dreams,Taylor Swift,1989,2014,https://i.scdn.co/image/ab67616d0000b27304986cc325ba79fe52314a7b,220440,0,pop,0.553,Universal Music Group
7Eo7zJMxFp0CnzkZpWNitq,Paloma Blanca,George Baker Selection,Paloma Blanca (Remastered),1975,https://i.scdn.co/image/ab67616d0000b27349ba2fa97de6c6f82bf0ac36,233826,27,nederpop,0.776,"Universal Music, a division of Universal International Music BV"
0uOjJi0sUGKJVx2kT8kVsc,Love On Display,Guy Sebastian,T. R. U. T. H.,2020,https://i.scdn.co/image/ab67616d0000b27331c4d69ad8350750f8d2bedd,183632,38,australian pop,0.612,Sony Music Entertainment
4hZfWL4HeWZ6jUHHC29jXx,Fall Of Rome,James Reyne,James Reyne,1988,https://i.scdn.co/image/ab67616d0000b2730829c19f73f993c8a933e166,299360,35,australian rock,0.429,Capitol
632GESqggMN84rS3sRXy0K,Two Wrongs (feat. Claudette Ortiz),"Wyclef Jean, Claudette Ortiz",Two Wrongs (feat. Claudette Ortiz),2002,https://i.scdn.co/image/ab67616d0000b273123ebaa0a5b3f28ce7e1bf8f,231133,43,rap kreyol,0.662,Columbia
6PERP62TejQjgHu81OHxgM,good 4 u,Olivia Rodrigo,good 4 u,2021,https://i.scdn.co/image/ab67616d0000b273670ec029374e082f921f9f74,178147,17,pop,0.556,Olivia Rodrigo PS
3krYebqW8kK4xgG8vtTD3T,Maniac,Michael Sembello,Pure '80s: #1s,2006,https://i.scdn.co/image/ab67616d0000b273ce3a819629055278dac24a76,257933,0,hi-nrg,0.611,HIP-O (UC)
3wpnNZWp8uyVlNBPi6T3zH,Pop!ular,Darren Hayes,The Tension And The Spark,2004,https://i.scdn.co/image/ab67616d0000b273ac3fb9be8cb10ec973ae91a5,233013,21,australian pop,0.783,Columbia
0mV43B6pJWRjcM5TmzNe6d,EveryTime I Cry,Ava Max,EveryTime I Cry,2021,https://i.scdn.co/image/ab67616d0000b27393fc5ac4fab909bf00efb02e,177855,57,pop,0.727,Atlantic Records
1kxPRJGVKGqjJM7BB44p0p,Errol - Remastered,Australian Crawl,Sirocco (Remastered),1981,https://i.scdn.co/image/ab67616d0000b273be12aec8b32a132da28d3e3b,210720,53,australian rock,0.613,Universal
4DoE6eF5rYn5OfXsbZorW5,I'm Outta Love,Anastacia,The Best of Anastacia,2010,https://i.scdn.co/image/ab67616d0000b273ea4b2eb671cbb93cb89f7f04,245400,44,pop soul,0.761,Epic/Legacy
4zXp1M2eaaJbTP074be40B,I'm Your Little Boy,Heintje,I'm Your Little Boy,1970,https://i.scdn.co/image/ab67616d0000b273505d08a3095507705151aa42,165920,21,volksmusik,0.45,CNR Music
4DBkrkVzx7jxxIjxI6FYvz,This Is How We Do,Katy Perry,PRISM (Deluxe),2013,https://i.scdn.co/image/ab67616d0000b273078cfcd17022e7fac7f59a1d,204285,0,pop,0.686,Universal Music Group
2AvmhnnbhQviNGuZySQUsZ,Open Season,Josef Salvat,Open Season,2014,https://i.scdn.co/image/ab67616d0000b27367a9938b6aebeec5c5888b15,243113,0,gauze pop,0.597,Liberation Records
49ZEWSKtYA3vpPdPLDW9b3,Black & Blue,Guy Sebastian,Black & Blue,2015,https://i.scdn.co/image/ab67616d0000b273b9a5d04d17225cb659b8dc3b,219314,28,australian pop,0.775,Sony Music Entertainment
4uQY80TKE1u4ZQZQKHzVEi,The One That Got Away,Katy Perry,Teenage Dream,2010,https://i.scdn.co/image/ab67616d0000b273f619042d5f6b2149a4f5e0ca,227333,64,pop,0.689,Capitol Records
7aDPIJ0fVPbCG5vkbrZ54u,In This Life,Delta Goodrem,Delta,2007,https://i.scdn.co/image/ab67616d0000b2733f15a84fea6328c29e9b8a6e,227720,0,australian pop,0.371,Columbia
3vX0Pgq958yDE2LGp2Z2X7,If Only,Hanson,MmmBop : The Collection,2005,https://i.scdn.co/image/ab67616d0000b273aeb97994467b5a33f2b3fa12,270426,0,boy band,0.544,Universal Music Group
2wqaekenSQZm7hxQOYt8oE,Am I Wrong,Nico & Vinz,Am I Wrong,2014,https://i.scdn.co/image/ab67616d0000b273ba6c02b123a11ca175b5e42c,247520,55,afrobeats,0.725,Warner Records
52izjvF7wwveRG1rDJsGWe,Love Myself,Hailee Steinfeld,Love Myself,2015,https://i.scdn.co/image/ab67616d0000b273ab6ac7e7c31b2c37771268f5,218773,0,pop,0.617,Universal Music Group
31n0kYnWG4Xlyzb5Cy2HxU,Tears and Rain,James Blunt,Back to Bedlam,2005,https://i.scdn.co/image/ab67616d0000b273105f043a4f470cf58cc01ccf,244226,51,neo mellow,0.435,Custard/Atlantic
6Q25js1UmXo9I5HZJbZlRM,Stay Awhile,The Bells,Stay Awhile,2018,https://i.scdn.co/image/ab67616d0000b27333d0d08129528588c314b09b,204333,0,classic canadian rock,0.558,Hitstown
393WZ3Qnwcib5ehS18OBH3,Resurrection Shuffle - Remastered,"Ashton\, Gardner & Dyke",The Best of Ashton Gardner & Dyke,2014,https://i.scdn.co/image/ab67616d0000b273aa0280e0fc637fd419229605,193760,29,classic uk pop,0.601,Repertoire Records
6WgEqDFie58OzH5sgbDS4j,The Carnival Is Over - Mono; 2009 Remaster,The Seekers,All Bound for Morningtown (Their EMI Recordings 1964-1968),2009,https://i.scdn.co/image/ab67616d0000b27325dc006b75453b2ac229d20d,189586,11,british invasion,0.386,Parlophone UK
1349a1cfv3J1bb0qGch29z,Almost Love,Sabrina Carpenter,Almost Love,2018,https://i.scdn.co/image/ab67616d0000b27377a3675d9683189079dc1a3b,212371,0,pop,0.81,Hollywood Records
1wKZRkvDaI03dSTjH2NkKS,Over Drinking Over You,Busby Marou,Over Drinking Over You,2019,https://i.scdn.co/image/ab67616d0000b2731896d3ceb5709500d640bd91,180047,15,australian indigenous music,0.729,WM Australia
2MeNSNQa0vSkGOq9bCrhmq,Get Out,Casey Abrams,Casey Abrams,2012,https://i.scdn.co/image/ab67616d0000b2735e445e2108c08017a61eaa58,211920,32,idol,0.689,Concord Records
3ldG6XCLDXxWg1N6XhrSKo,Shy Guy,Diana King,Tougher Than Love,1995,https://i.scdn.co/image/ab67616d0000b2735c03a2a48bf8a0a94e01be9b,258560,58,reggae fusion,0.714,Work
5dJslScEhiEhiNMEQPyKv6,Rock & Roll Music,Mental As Anything,Cyclone Raymond,1989,https://i.scdn.co/image/ab67616d0000b273745ef8327673662c639fbe15,182466,30,australian rock,0.506,Universal Music Australia Pty. Ltd.
1XfmLcVCKlRWbivOmgd3pU,Out Of The Blue,Delta Goodrem,Mistaken Identity,2004,https://i.scdn.co/image/ab67616d0000b273dafff3f5ee4e38e38c937541,265200,27,australian pop,0.445,Epic
5n85DnyWRYCOnJihXVQWqs,I Believe,Marcella Detroit,Return of the 90s,2012,https://i.scdn.co/image/ab67616d0000b27353fb0f20812d2550750dd500,292106,0,new wave pop,0.523,WM UK
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,2009,https://i.scdn.co/image/ab67616d0000b273d6c3ad6a2a27471e1d5e8103,202066,75,pop,0.652,Hollywood Records
5vJIqByEnZmFb9dyIgBzR1,Surfin' USA,Leif Garrett,The Leif Garrett Collection,1998,https://i.scdn.co/image/ab67616d0000b273a2ff51f12d2f8e0c711320fa,143066,27,bubblegum pop,0.572,Volcano
5hff5RQeE84pznOt8WEWeO,Birthday,Anne-Marie,Birthday,2020,https://i.scdn.co/image/ab67616d0000b273e06f9b0fb01bbf0f1c1ad36d,181466,53,pop,0.609,Major Tom's / Asylum
6P0AbpQHF7L327pP1XCGDl,Hip Hop Holiday (Radio Mix) [Bonus Track],3 The Hard Way,Old Skool Prankstas,2012,https://i.scdn.co/image/ab67616d0000b273a0d7d016eb456933233231fc,219160,0,nz hip hop,0.851,Propeller Lamont Ltd
6QZFBZNz0vIDwBsGC6sDSd,Angel Baby,Rosie & The Originals,The Unavailable 16 & The Original Nitty Gritty,1993,https://i.scdn.co/image/ab67616d0000b2732cf4397e15e2274674e14085,227624,0,souldies,0.351,Universal Music Group
1xPSDf8z4dH46gkvlLtvDO,Maniac,Michael Sembello,Flashdance Original Soundtrack From The Motion Picture,1983,https://i.scdn.co/image/ab67616d0000b27356ec3422848f7987c61824da,244706,1,hi-nrg,0.617,Casablanca Records
4zjwqRTSYKJuKo2GUs5b7N,Hands Out Of My Pocket,Cold Chisel,Teenage Love (Remastered),2011,https://i.scdn.co/image/ab67616d0000b273bc1148c08132fb6ff4aab206,138411,0,australian rock,0.42,Cold Chisel Pty Ltd
6RCp9hJWSExTOzNHrN1hSZ,Healing Hands,Conrad Sewell,Ghosts & Heartaches,2018,https://i.scdn.co/image/ab67616d0000b273f5b4dec3ec649f0d3de2e91c,250820,41,australian pop,0.672,Sony Music Entertainment
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,1985,https://i.scdn.co/image/ab67616d0000b273eafaf556eda644a745d0144d,238733,76,new wave pop,0.597,Capitol Records
4El5PLBdC4klnDiyL0Sf8v,Live It Up - Remastered,Mental As Anything,Surf & Mull & Sex & Fun: The Classic Recordings Of Mental As Anything,2019,https://i.scdn.co/image/ab67616d0000b2733afcb92e2acf52ecefda7eee,228630,48,australian rock,0.67,Universal Music Australia Pty. Ltd.
2Ft6rOtKLQKthdZONDGIug,Josh,Peach PRC,Josh,2021,https://i.scdn.co/image/ab67616d0000b273b42ec793616834a8b85d517c,160204,10,alt z,0.656,Republic Records
7HD8pjfVgvWgIfkzELtCuH,Don't Want to Leave You,Scouting For Girls,Everybody Wants To Be On TV,2008,https://i.scdn.co/image/ab67616d0000b2730ebb3843c6517942ef0987a4,178600,0,talent show,0.448,Epic
36dH28TepFKh4RelMfRj05,The Break Up Song,The Greg Kihn Band,"Greg Kihn Band ""Best Of Beserkley"" '75 - '84",2012,https://i.scdn.co/image/ab67616d0000b273763521eb28f41072e097bd44,170986,0,album rock,0.673,Riot Records
49wvp0zE6RvYuxUrCoHgl6,Think About You,Delta Goodrem,Think About You,2018,https://i.scdn.co/image/ab67616d0000b273e568c82e341fd0be12b6d644,188959,28,australian pop,0.849,Sony Music Entertainment
1Qg9jWGDkKAGZXj5v2OG59,Wait,Maroon 5,Red Pill Blues (Deluxe),2017,https://i.scdn.co/image/ab67616d0000b2739ccf08d3f74b36b7880522b5,190642,0,pop,0.659,Universal Music Group
1gKokmzjqGNmVONp5ZgPKn,Get Along,Guy Sebastian,Armageddon,2012,https://i.scdn.co/image/ab67616d0000b2731a53a2c21445ade01915125a,261839,0,australian pop,0.448,Sony Music Entertainment
5u0pZ5m0E0ovcbsZzrq4vu,Six Ribbons - Soundtrack Version,"Jon English, Mario Millo",The Best Of Jon English (20th Anniversary Edition),1993,https://i.scdn.co/image/ab67616d0000b2730779ac4fbeed886c2adb2dd6,194706,0,australian rock,0.614,Ambition Entertainment Pty Ltd
1pZdegOXTZ2ftINo3oUuRZ,Bedroom Floor,Liam Payne,Bedroom Floor,2017,https://i.scdn.co/image/ab67616d0000b273cf0dd4aa0fcfdacdb3099a3d,188346,0,pop,0.678,Universal Music Group
4FDjkgw75Lr0VEx5vOTGCk,Harder To Breathe,Maroon 5,Songs About Jane,2002,https://i.scdn.co/image/ab67616d0000b273fb869ab46e93e7069c67134f,173693,1,pop,0.661,Universal Music Group
3WYYzUlLrl4NVNeoKd7MnG,We'll Sing in the Sunshine,Gale Garnett,My Kind of Folk Songs,1964,https://i.scdn.co/image/ab67616d0000b273645791d2040a58a149ba79c2,179120,37,american folk revival,0.536,Legacy Recordings
7DVr6Az7HukAZeK7v3cGZx,Apple Eyes,SWOOP,The Woxo Principal,1995,https://i.scdn.co/image/ab67616d0000b2735b34b42253c9a2deb6bba280,206466,32,australian alternative rock,0.605,One Stop Funk Shop
2RtozNYeoe7ZBgKqmTKSkj,Scattered Diamonds,Hungry Kids of Hungary,Escapades,2010,https://i.scdn.co/image/ab67616d0000b273d8c3876ad401c17312cde731,217746,0,australian indie,0.539,Stop Start
2id8E4WvczfKHB4LHI7Np3,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nicks,2007,https://i.scdn.co/image/ab67616d0000b2732614c295a38ee782d093aa09,329680,65,heartland rock,0.59,Reprise
1i3lZqk7Zvl7qsZIpFoWhr,You Got Nothing I Want - 2011 Remastered,Cold Chisel,Circus Animals,1982,https://i.scdn.co/image/ab67616d0000b27378d8f5373c7fc2bab48990b1,197594,42,australian rock,0.511,Cold Chisel
2KklXplRtxMsBYo474Es0w,Be Mine,Ofenbach,Be Mine,2016,https://i.scdn.co/image/ab67616d0000b273e819b286432a124e510dc87b,161322,73,pop dance,0.779,Elektra France
6Nx2pkkE7V7U0SCdP4UIRj,Bad Moon Rising,The Reels,Reel To Reel: 1978 - 1992,2007,https://i.scdn.co/image/ab67616d0000b273ef00b378d4555a01c13c3d98,224840,0,australian rock,0.607,Bloodlines
1Q8D0KzrDnj8lpdfaaiTDY,Am I Ever Gonna See Your Face Again (live),The Angels,Greatest Hits,2011,https://i.scdn.co/image/ab67616d0000b273826a430afccd21d8c8bfa3ee,258386,0,australian rock,0.203,Bloodlines
4tFkgfdi8b3aNcKNthPqIF,Hearts a Mess,Gotye,Like Drawing Blood,2006,https://i.scdn.co/image/ab67616d0000b27304a30f1e2308015e73369279,366093,0,australian pop,0.77,Gotye
5YaLFRpqpUzgLLDcukNn0H,Lithium,Evanescence,The Open Door,2006,https://i.scdn.co/image/ab67616d0000b2737b8aabae10ab5bbe7c7f11c5,224106,63,alternative metal,0.483,The Bicycle Music Company
3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,Boney M.,Take The Heat Off Me,1976,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691,208600,69,europop,0.763,MCI
1nltT2YKKlDxaZmBOS28pN,Talk To Me,Sunny & The Sunglows,All Time Favorites: Sunny & the Sunglows,2015,https://i.scdn.co/image/ab67616d0000b27320fd93496118d0cf33e3e603,164600,32,souldies,0.482,All Time Favorites
4IFS1eTnjH2xzT2u4CX8Z1,What's a Girl to Do?,Sister2sister,One,2000,https://i.scdn.co/image/ab67616d0000b2734497475be3e82ce527571b47,207066,17,australian pop,0.707,WM Australia
4Bd1s7dBKS3AMiiB0oA4Uf,Forever Now,Cold Chisel,The Best of Cold Chisel - All for You,2011,https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6,267028,0,australian rock,0.618,Cold Chisel Pty Ltd
0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,evermore,2020,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,214706,74,pop,0.392,Taylor Swift
1a9xl4pIr7abbkLrmqQTum,It's Just Not Cricket,The 12th Man,The Very Best Of Richie,2015,https://i.scdn.co/image/ab67616d0000b2737991cea4350efa040969248d,323685,0,australian comedy,0.608,EMI Recorded Music Australia Pty Ltd
50PeqUz1BjMw9ayNTk5O4d,I've Been Thinking About You,Londonbeat,Best! The Singles 16 Tracks,1995,https://i.scdn.co/image/ab67616d0000b27368558b6342a59f92f86d7b17,230066,64,hip house,0.678,RCA Records Label
6ov3CLgYLyyUm8o9ww1Y8S,I'm Not Missing You,Stacie Orrico,Beautiful Awakening,2006,https://i.scdn.co/image/ab67616d0000b27346a5233692f9a9bb0c234602,252973,44,candy pop,0.688,Virgin Records
580t2NTEMOuCHV1sN3uhyD,Blank Space,Taylor Swift,1989,2014,https://i.scdn.co/image/ab67616d0000b27304986cc325ba79fe52314a7b,231826,0,pop,0.752,Universal Music Group
0uN4g8yIAUpbyjcLhn79t7,Jeans On,David Dundas,David Dundas,1977,https://i.scdn.co/image/ab67616d0000b273d75d832ac06d104df7f8a211,199933,0,classic uk pop,0.864,Chrysalis Copyrights
4XqyVh3P9lGVrWJIMkx2qA,Walking Away,Craig David,Greatest Hits (Int'l Non-Video),2008,https://i.scdn.co/image/ab67616d0000b273882c09b12aa1d865dfa410c5,202813,0,british soul,0.603,WM UK
16flEBCtUF67V5yO0GxYWn,Hangin' Tough,New Kids On The Block,Hangin' Tough,1988,https://i.scdn.co/image/ab67616d0000b273c9866ae0043a0ccd4075fd05,256560,47,boy band,0.763,Columbia
3Q7JdfxAPsOz9nzcnHUP33,Teenager Of The Year,Lo-tel,The Essential Indie Album,2011,https://i.scdn.co/image/ab67616d0000b27379c454696ceec4ca6bace7e6,267813,0,australian alternative rock,0.469,Sony Music Entertainment
54otluCUt7Pzvi8JC6aJE5,Nobody Likes A Bogan,Area-7,Say It To My Face,2001,https://i.scdn.co/image/ab67616d0000b273046b64155e10bbc2085b9600,141333,36,australian ska,0.604,Area-7
4VKbwCqcvG1vifu7WxpvdB,Dum Da Dum,Melodie MC,Northland Wonderland,1993,https://i.scdn.co/image/ab67616d0000b2731731a65c792c7ca8e38277cb,256413,39,eurodance,0.967,Parlophone Sweden
307wdnyFVlUJSWMtX5IMVl,Polka,Yves Klein Blue,Ragged & Ecstatic,2009,https://i.scdn.co/image/ab67616d0000b273d5b40d309f132c023a6cd91d,251480,27,australian indie rock,0.514,Universal Music Australia Pty. Ltd.
2E9Zp0uxsOmqbmy0C6Fi4N,Forever - Lady of Soul,Damage,Forever,1998,https://i.scdn.co/image/ab67616d0000b2735a2b04dadc2fc6d63b08a931,449800,38,boy band,0.561,Prism Leisure Ltd
300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,Ray Parker Jr.,Arista Heritage Series: Ray Parker,2000,https://i.scdn.co/image/ab67616d0000b27332f8412a7cae5f847aef07d8,240800,56,theme,0.779,Arista
5rX6C5QVvvZB7XckETNych,All Summer Long,Kid Rock,Rock n Roll Jesus,2007,https://i.scdn.co/image/ab67616d0000b273a3473085a2a48547a5c290a8,297586,72,nu metal,0.7,Top Dog/Atlantic
43PVNOKUk8rnT56ZCSYdaD,No One Else Comes Close,Jay R,Soul In Love,2008,https://i.scdn.co/image/ab67616d0000b2736337e748b48fced9c45de643,228280,46,opm,0.566,Universal Records Philippines
4ybRyv3DbkvDUH9sY37Qn6,You Got Nothing I Want,Cold Chisel,The Best of Cold Chisel - All for You,2011,https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6,196641,0,australian rock,0.508,Cold Chisel Pty Ltd
3eZYOQO4UzKrUDYDghtnFw,test drive,Ariana Grande,Positions (Deluxe),2021,https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f,122174,59,pop,0.698,Republic Records
3cXO1BNBUvqaO5rR19PDKT,I Like It Both Ways,Supernaut,Supernaut,1976,https://i.scdn.co/image/ab67616d0000b27327646b93b8c2d7781d73d6e1,225038,0,glam rock,0.503,Bloodlines
6KEemo78n0RnCQWKkeOdXz,Eyes Open,Taylor Swift,The Hunger Games: Songs From District 12 And Beyond,2012,https://i.scdn.co/image/ab67616d0000b2739c351de6861e801c1b679d53,244586,28,pop,0.598,Universal Records
7vgv8KZBSo0TPzyIWG9yzV,Salt,Ava Max,Salt,2019,https://i.scdn.co/image/ab67616d0000b2739dafceda0875d6a7b39f4eea,180283,1,pop,0.693,Atlantic Records
71fPvIvMRr3JhbsLUtbM24,Release Me - Radio Edit,Zoë Badwi,Release Me,2011,https://i.scdn.co/image/ab67616d0000b273bc4b3224bf28cb2e8dcb92fb,208400,0,australian dance,0.75,Big Beat Records/Atlantic
21MuKxxxaah6C4fkIHTv2G,Bad Blood,Taylor Swift,1989 (Deluxe),2014,https://i.scdn.co/image/ab67616d0000b273eb4ef60f82fdc4b489ac1950,211933,0,pop,0.646,Universal Music Group
7DH5dXVuQaqcKf9oTy9oUN,He'll Have to Go,Jim Reeves,The Essential Jim Reeves,1997,https://i.scdn.co/image/ab67616d0000b2732aedd8069da6df1e8a607320,138640,44,nashville sound,0.554,RLG/Legacy
6wFNjvJ0qFj8QWsr313FDb,No Secrets,The Angels,Dark Room,1980,https://i.scdn.co/image/ab67616d0000b2733a40ad11d0f82b2df12b1edf,257946,0,australian rock,0.478,Bloodlines
6hRcrByB9i6rYRiHNh170N,Because You Loved Me,Céline Dion,Falling Into You,1996,https://i.scdn.co/image/ab67616d0000b27361feffa2251775ae33dc789e,273066,0,canadian pop,0.611,550 Music - Epic
753mHSQFnp1jpiYuqU3byN,Stay with Me,Jasmine Thompson,Take Cover,2014,https://i.scdn.co/image/ab67616d0000b2733c992f6deaf661fe16141349,195669,27,viral pop,0.404,Atlantic Records
0dc0eU5THc1uE0Q0KV73XN,"Please Help Me, I'm Falling",Hank Locklin,RCA Country Legends,2003,https://i.scdn.co/image/ab67616d0000b27351626ff4836e45a4dafa5cda,141466,44,nashville sound,0.552,RLG/BMG Heritage
